"td_player_id","player_name","pass_attempts","completions","passing_yards","passing_tds","interceptions","rush_attempts","rushing_yards","rushing_tds","receptions","fumbles","games_played"
NA,"J.Brissett",33,22,178,0,0,0,0,0,22,0,9
NA,"J.Brissett",5,4,81,0,0,0,0,0,4,0,3
NA,"J.Brissett",4,3,14,0,0,0,0,0,3,0,1
NA,"J.Brissett",2,1,2,0,0,0,0,0,1,0,2
NA,"J.Brissett",4,3,43,0,0,0,0,0,3,0,2
NA,"J.Brissett",62,35,356,0,1,0,0,0,35,1,13
NA,"J.Brissett",2,2,-7,0,0,0,0,0,2,1,2
NA,"J.Brissett",43,32,257,0,3,0,0,0,32,1,7
NA,"J.Brissett",11,7,43,0,0,0,0,0,7,0,6
NA,"J.Brissett",5,5,59,0,0,0,0,0,5,0,3
NA,"J.Brissett",27,22,154,0,0,0,0,0,22,0,11
NA,"J.Brissett",3,1,13,0,0,0,0,0,1,0,1
NA,"J.Brissett",2,2,9,0,0,0,0,0,2,0,2
NA,"J.Brissett",9,7,82,0,0,0,0,0,7,0,7
NA,"J.Brissett",3,1,4,0,0,0,0,0,1,1,2
NA,"J.Brissett",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Brissett",25,21,102,0,0,0,0,0,21,0,5
NA,"J.Brissett",42,25,280,0,1,0,0,0,25,0,6
NA,"J.Brissett",7,3,27,0,0,0,0,0,3,0,2
NA,"J.Brissett",28,14,221,0,0,0,0,0,14,0,7
NA,"J.Brissett",16,13,74,0,0,0,0,0,13,0,7
NA,"J.Brissett",5,2,17,0,0,0,0,0,2,0,2
NA,"J.Brissett",5,2,21,0,0,0,0,0,2,0,3
NA,"J.Brissett",23,17,152,0,0,0,0,0,17,0,11
NA,"J.Brissett",47,39,269,0,0,0,0,0,39,1,14
NA,"J.Brissett",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Brissett",9,4,34,0,1,0,0,0,4,0,4
NA,"J.Brissett",19,13,89,0,0,0,0,0,13,2,6
NA,"J.Brissett",1,1,2,0,0,0,0,0,1,0,1
NA,"J.Brissett",10,4,62,0,0,0,0,0,4,0,3
NA,"J.Brissett",6,4,51,0,0,0,0,0,4,1,3
NA,"J.Brissett",9,5,37,0,0,0,0,0,5,0,4
NA,"J.Brissett",64,40,468,0,1,0,0,0,40,0,11
NA,"J.Brissett",4,3,93,0,0,0,0,0,3,0,2
NA,"J.Brissett",9,4,26,0,0,0,0,0,4,0,2
NA,"J.Brissett",57,32,487,0,2,0,0,0,32,0,13
NA,"J.Brissett",116,0,0,0,1,65,467,0,0,13,38
NA,"J.Brown",0,0,0,0,0,0,0,0,0,0,1
NA,"J.Browning",17,9,83,0,1,0,0,0,9,0,4
NA,"J.Browning",9,9,85,0,0,0,0,0,9,0,4
NA,"J.Browning",6,5,51,0,0,0,0,0,5,0,3
NA,"J.Browning",13,11,81,0,0,0,0,0,11,0,6
NA,"J.Browning",5,4,26,0,1,0,0,0,4,0,2
NA,"J.Browning",41,28,307,0,1,0,0,0,28,0,8
NA,"J.Browning",26,21,184,0,0,0,0,0,21,0,8
NA,"J.Browning",7,6,39,0,0,0,0,0,6,0,6
NA,"J.Browning",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Browning",32,20,228,0,2,0,0,0,20,0,8
NA,"J.Browning",22,12,214,0,0,0,0,0,12,0,5
NA,"J.Browning",27,21,184,0,0,0,0,0,21,0,8
NA,"J.Browning",15,12,161,0,0,0,0,0,12,0,6
NA,"J.Browning",1,1,2,0,0,0,0,0,1,0,1
NA,"J.Browning",33,0,0,0,1,15,122,0,0,3,8
NA,"J.Burrow",3,2,17,0,0,0,0,0,2,0,3
NA,"J.Burrow",74,33,347,0,1,0,0,0,33,1,10
NA,"J.Burrow",4,2,18,0,0,0,0,0,2,0,3
NA,"J.Burrow",23,16,182,0,1,0,0,0,16,0,10
NA,"J.Burrow",3,3,7,0,0,0,0,0,3,0,3
NA,"J.Burrow",4,3,27,0,0,0,0,0,3,0,4
NA,"J.Burrow",17,14,135,0,0,0,0,0,14,0,13
NA,"J.Burrow",2,1,6,0,0,0,0,0,1,0,1
NA,"J.Burrow",85,65,554,0,1,0,0,0,65,0,22
NA,"J.Burrow",4,2,5,0,0,0,0,0,2,0,3
NA,"J.Burrow",59,42,319,0,2,0,0,0,42,0,28
NA,"J.Burrow",38,29,219,0,1,0,0,0,29,0,9
NA,"J.Burrow",81,61,506,0,1,0,0,0,61,1,16
NA,"J.Burrow",20,13,82,0,0,0,0,0,13,1,8
NA,"J.Burrow",389,250,2974,0,10,0,0,0,250,5,45
NA,"J.Burrow",208,170,1092,0,0,0,0,0,170,1,51
NA,"J.Burrow",7,2,17,0,0,0,0,0,2,0,2
NA,"J.Burrow",1,1,2,0,0,0,0,0,1,0,1
NA,"J.Burrow",25,17,191,0,0,0,0,0,17,0,13
NA,"J.Burrow",26,21,163,0,0,0,0,0,21,0,14
NA,"J.Burrow",11,2,38,0,1,0,0,0,2,0,4
NA,"J.Burrow",3,1,3,0,0,0,0,0,1,0,3
NA,"J.Burrow",98,75,476,0,1,0,0,0,75,0,41
NA,"J.Burrow",339,244,2578,0,11,0,0,0,244,2,59
NA,"J.Burrow",369,227,3157,0,6,0,0,0,227,2,51
NA,"J.Burrow",20,16,154,0,0,0,0,0,16,0,5
NA,"J.Burrow",40,26,325,0,1,0,0,0,26,1,17
NA,"J.Burrow",10,5,57,0,0,0,0,0,5,0,6
NA,"J.Burrow",10,7,39,0,0,0,0,0,7,0,7
NA,"J.Burrow",239,0,0,0,0,87,545,0,0,18,59
NA,"J.Charlton",1,1,28,0,0,0,0,0,1,0,1
NA,"J.Charlton",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Chase",1,1,-7,0,0,0,0,0,1,0,1
NA,"J.Chase",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Crowder",0,0,0,0,0,0,0,0,0,0,1
NA,"J.Crowder",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Crowder",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Dobbs",10,5,44,0,0,0,0,0,5,0,2
NA,"J.Dobbs",7,4,16,0,0,0,0,0,4,0,4
NA,"J.Dobbs",14,10,112,0,1,0,0,0,10,0,5
NA,"J.Dobbs",3,3,13,0,0,0,0,0,3,0,1
NA,"J.Dobbs",3,2,3,0,1,0,0,0,2,0,1
NA,"J.Dobbs",7,5,45,0,0,0,0,0,5,1,2
NA,"J.Dobbs",1,1,19,0,0,0,0,0,1,0,1
NA,"J.Dobbs",2,2,12,0,0,0,0,0,2,0,2
NA,"J.Dobbs",16,12,64,0,0,0,0,0,12,0,6
NA,"J.Dobbs",1,1,0,0,0,0,0,0,1,0,1
NA,"J.Dobbs",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Dobbs",6,5,39,0,0,0,0,0,5,0,6
NA,"J.Dobbs",5,4,26,0,0,0,0,0,4,0,2
NA,"J.Dobbs",31,18,211,0,2,0,0,0,18,0,5
NA,"J.Dobbs",1,1,33,0,0,0,0,0,1,0,1
NA,"J.Dobbs",10,8,30,0,0,0,0,0,8,0,4
NA,"J.Dobbs",3,2,27,0,0,0,0,0,2,0,1
NA,"J.Dobbs",3,3,12,0,0,0,0,0,3,0,2
NA,"J.Dobbs",2,1,16,0,0,0,0,0,1,0,2
NA,"J.Dobbs",5,5,45,0,0,0,0,0,5,0,2
NA,"J.Dobbs",3,2,7,0,0,0,0,0,2,0,2
NA,"J.Dobbs",4,4,26,0,0,0,0,0,4,0,3
NA,"J.Dobbs",12,7,64,0,1,0,0,0,7,1,4
NA,"J.Dobbs",67,34,385,0,0,0,0,0,34,0,8
NA,"J.Dobbs",30,22,373,0,1,0,0,0,22,0,8
NA,"J.Dobbs",4,1,4,0,0,0,0,0,1,0,2
NA,"J.Dobbs",2,2,-3,0,0,0,0,0,2,0,1
NA,"J.Dobbs",2,1,39,0,0,0,0,0,1,0,1
NA,"J.Dobbs",31,19,123,0,0,0,0,0,19,0,8
NA,"J.Dobbs",13,8,72,0,1,0,0,0,8,0,2
NA,"J.Dobbs",15,8,85,0,1,0,0,0,8,0,2
NA,"J.Dobbs",9,8,47,0,0,0,0,0,8,0,3
NA,"J.Dobbs",41,26,271,0,0,0,0,0,26,0,5
NA,"J.Dobbs",4,1,2,0,0,0,0,0,1,0,1
NA,"J.Dobbs",34,24,248,0,1,0,0,0,24,0,8
NA,"J.Dobbs",2,2,5,0,0,0,0,0,2,0,1
NA,"J.Dobbs",42,26,183,0,2,0,0,0,26,0,7
NA,"J.Dobbs",8,4,19,0,0,0,0,0,4,0,5
NA,"J.Dobbs",58,0,0,0,0,33,246,0,0,9,16
NA,"J.Driskel",5,3,16,0,0,0,0,0,3,1,4
NA,"J.Driskel",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Driskel",1,1,15,0,0,0,0,0,1,0,1
NA,"J.Driskel",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Driskel",7,7,42,0,0,0,0,0,7,0,4
NA,"J.Driskel",4,2,46,0,1,0,0,0,2,0,1
NA,"J.Driskel",6,3,43,0,1,0,0,0,3,0,1
NA,"J.Driskel",17,11,97,0,0,0,0,0,11,0,3
NA,"J.Driskel",3,1,5,0,0,0,0,0,1,0,1
NA,"J.Driskel",1,1,2,0,0,0,0,0,1,0,1
NA,"J.Driskel",2,2,13,0,0,0,0,0,2,0,1
NA,"J.Driskel",7,3,24,0,0,0,0,0,3,0,2
NA,"J.Driskel",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Driskel",1,1,6,0,0,0,0,0,1,0,1
NA,"J.Driskel",3,2,26,0,0,0,0,0,2,0,1
NA,"J.Driskel",2,1,7,0,0,0,0,0,1,0,2
NA,"J.Driskel",12,7,93,0,0,0,0,0,7,0,2
NA,"J.Driskel",14,11,76,0,0,0,0,0,11,0,3
NA,"J.Driskel",4,0,0,0,1,0,0,0,0,0,1
NA,"J.Driskel",17,7,105,0,1,0,0,0,7,0,3
NA,"J.Driskel",11,5,74,0,1,0,0,0,5,0,2
NA,"J.Driskel",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Driskel",4,3,31,0,0,0,0,0,3,0,3
NA,"J.Driskel",7,4,4,0,0,0,0,0,4,0,2
NA,"J.Driskel",3,2,60,0,1,0,0,0,2,0,2
NA,"J.Driskel",19,12,130,0,2,0,0,0,12,0,3
NA,"J.Driskel",1,1,3,0,0,0,0,0,1,0,1
NA,"J.Driskel",15,8,83,0,0,0,0,0,8,0,2
NA,"J.Driskel",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Driskel",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Driskel",1,1,9,0,0,0,0,0,1,0,1
NA,"J.Driskel",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Driskel",1,1,28,0,0,0,0,0,1,0,1
NA,"J.Driskel",10,4,53,0,0,0,0,0,4,0,3
NA,"J.Driskel",5,4,13,0,0,0,0,0,4,0,3
NA,"J.Driskel",5,3,51,0,0,0,0,0,3,0,2
NA,"J.Driskel",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Driskel",36,0,0,0,0,20,163,0,0,1,11
NA,"J.Eason",2,2,54,0,0,0,0,0,2,0,1
NA,"J.Eason",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Eason",1,0,0,0,1,0,0,0,0,0,1
NA,"J.Eason",2,1,10,0,0,0,0,0,1,0,1
NA,"J.Eason",1,0,0,0,1,0,0,0,0,0,1
NA,"J.Eason",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Eason",2,1,15,0,0,0,0,0,1,0,1
NA,"J.Edelman",1,1,16,0,0,0,0,0,1,0,1
NA,"J.Edelman",2,2,54,0,0,0,0,0,2,0,2
NA,"J.Elliott",1,0,0,0,1,0,0,0,0,0,1
NA,"J.Fields",45,26,308,0,3,0,0,0,26,0,10
NA,"J.Fields",11,5,69,0,1,0,0,0,5,0,6
NA,"J.Fields",31,13,91,0,2,0,0,0,13,2,8
NA,"J.Fields",1,1,11,0,0,0,0,0,1,0,1
NA,"J.Fields",162,115,1184,0,3,0,0,0,115,2,38
NA,"J.Fields",9,7,94,0,0,0,0,0,7,0,4
NA,"J.Fields",1,1,2,0,0,0,0,0,1,0,2
NA,"J.Fields",6,4,30,0,0,0,0,0,4,0,2
NA,"J.Fields",54,45,364,0,1,0,0,0,45,0,17
NA,"J.Fields",160,88,1179,0,7,0,0,0,88,0,32
NA,"J.Fields",95,64,900,0,1,0,0,0,64,0,13
NA,"J.Fields",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Fields",31,13,117,0,1,0,0,0,13,0,11
NA,"J.Fields",8,6,42,0,0,0,0,0,6,0,5
NA,"J.Fields",39,22,344,0,3,1,3,0,22,0,16
NA,"J.Fields",4,1,15,0,0,0,0,0,1,1,3
NA,"J.Fields",9,4,50,0,0,0,0,0,4,0,4
NA,"J.Fields",3,1,6,0,0,0,0,0,1,0,3
NA,"J.Fields",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Fields",5,5,50,0,0,0,0,0,5,0,2
NA,"J.Fields",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Fields",4,2,-2,0,0,0,0,0,2,0,4
NA,"J.Fields",52,38,243,0,1,0,0,0,38,1,21
NA,"J.Fields",23,9,151,0,1,0,0,0,9,1,10
NA,"J.Fields",3,2,12,0,0,0,0,0,2,0,3
NA,"J.Fields",6,5,92,0,0,0,0,0,5,0,5
NA,"J.Fields",2,2,14,0,0,0,0,0,2,1,1
NA,"J.Fields",8,4,26,0,0,0,0,0,4,0,7
NA,"J.Fields",29,26,176,0,0,0,0,0,26,0,8
NA,"J.Fields",1,1,4,0,0,0,0,0,1,0,1
NA,"J.Fields",14,8,82,0,0,0,0,0,8,0,10
NA,"J.Fields",6,2,17,0,0,0,0,0,2,1,5
NA,"J.Fields",20,11,111,0,0,0,0,0,11,1,8
NA,"J.Fields",2,0,0,0,0,0,0,0,0,0,2
NA,"J.Fields",4,1,23,0,0,0,0,0,1,0,3
NA,"J.Fields",12,5,76,0,0,0,0,0,5,0,7
NA,"J.Fields",188,0,0,0,2,147,1267,0,0,24,39
NA,"J.Flacco",3,1,10,0,0,0,0,0,1,0,3
NA,"J.Flacco",45,26,411,0,1,0,0,0,26,1,5
NA,"J.Flacco",4,4,39,0,0,0,0,0,4,0,3
NA,"J.Flacco",15,8,75,0,1,0,0,0,8,1,7
NA,"J.Flacco",16,8,103,0,0,0,0,0,8,0,3
NA,"J.Flacco",20,12,91,0,1,0,0,0,12,1,3
NA,"J.Flacco",28,13,173,0,0,0,0,0,13,0,5
NA,"J.Flacco",5,3,50,0,0,0,0,0,3,0,2
NA,"J.Flacco",3,3,20,0,0,0,0,0,3,0,1
NA,"J.Flacco",56,36,551,0,0,0,0,0,36,2,8
NA,"J.Flacco",23,11,116,0,2,0,0,0,11,0,5
NA,"J.Flacco",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Flacco",23,11,106,0,0,0,0,0,11,0,6
NA,"J.Flacco",15,7,133,0,1,0,0,0,7,0,2
NA,"J.Flacco",51,33,396,0,1,0,0,0,33,1,6
NA,"J.Flacco",4,4,31,0,0,0,0,0,4,0,3
NA,"J.Flacco",16,12,73,0,0,0,0,0,12,0,5
NA,"J.Flacco",67,39,485,0,1,0,0,0,39,0,13
NA,"J.Flacco",43,28,359,0,3,0,0,0,28,0,7
NA,"J.Flacco",3,2,21,0,0,0,0,0,2,0,3
NA,"J.Flacco",8,8,47,0,0,0,0,0,8,0,4
NA,"J.Flacco",48,25,279,0,0,0,0,0,25,1,4
NA,"J.Flacco",14,11,126,0,0,0,0,0,11,0,5
NA,"J.Flacco",6,6,63,0,0,0,0,0,6,0,5
NA,"J.Flacco",32,21,217,0,0,0,0,0,21,0,5
NA,"J.Flacco",19,15,59,0,0,0,0,0,15,0,6
NA,"J.Flacco",11,8,78,0,1,0,0,0,8,0,4
NA,"J.Flacco",2,1,8,0,0,0,0,0,1,0,2
NA,"J.Flacco",18,7,52,0,1,0,0,0,7,0,4
NA,"J.Flacco",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Flacco",13,9,18,0,0,0,0,0,9,0,6
NA,"J.Flacco",1,1,7,0,0,0,0,0,1,0,1
NA,"J.Flacco",1,0,0,0,1,0,0,0,0,0,1
NA,"J.Flacco",6,4,28,0,0,0,0,0,4,0,3
NA,"J.Flacco",3,1,57,0,1,0,0,0,1,0,3
NA,"J.Flacco",20,16,77,0,0,0,0,0,16,0,5
NA,"J.Flacco",1,1,20,0,0,0,0,0,1,0,1
NA,"J.Flacco",32,19,160,0,1,0,0,0,19,1,8
NA,"J.Flacco",32,25,160,0,0,0,0,0,25,0,8
NA,"J.Flacco",2,2,9,0,0,0,0,0,2,0,1
NA,"J.Flacco",33,26,182,0,0,0,0,0,26,0,8
NA,"J.Flacco",9,7,84,0,0,0,0,0,7,0,3
NA,"J.Flacco",1,1,2,0,0,0,0,0,1,0,1
NA,"J.Flacco",28,19,150,0,0,0,0,0,19,2,5
NA,"J.Flacco",1,1,7,0,0,0,0,0,1,0,1
NA,"J.Flacco",14,8,42,0,0,0,0,0,8,0,5
NA,"J.Flacco",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Flacco",99,0,0,0,0,14,61,0,0,15,24
NA,"J.Fox",1,1,17,0,0,0,0,0,1,0,1
NA,"J.Fox",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Fox",1,1,21,0,0,0,0,0,1,0,1
NA,"J.Fox",1,1,6,0,0,0,0,0,1,0,1
NA,"J.Fromm",3,3,20,0,0,0,0,0,3,0,2
NA,"J.Fromm",3,0,0,0,1,0,0,0,0,0,1
NA,"J.Fromm",7,3,28,0,0,0,0,0,3,0,3
NA,"J.Fromm",5,2,2,0,0,0,0,0,2,0,2
NA,"J.Fromm",2,0,0,0,0,0,0,0,0,0,1
NA,"J.Fromm",11,5,68,0,1,0,0,0,5,0,3
NA,"J.Fromm",6,4,17,0,0,0,0,0,4,0,1
NA,"J.Fromm",6,2,16,0,0,0,0,0,2,0,1
NA,"J.Fromm",3,0,0,0,0,0,0,0,0,0,2
NA,"J.Fromm",6,5,22,0,0,0,0,0,5,0,3
NA,"J.Fromm",4,2,15,0,0,0,0,0,2,0,1
NA,"J.Fromm",8,0,0,0,0,6,62,0,0,2,3
NA,"J.Garoppolo",10,5,44,0,2,0,0,0,5,0,6
NA,"J.Garoppolo",9,8,77,0,0,0,0,0,8,0,6
NA,"J.Garoppolo",166,109,1521,0,1,0,0,0,109,2,33
NA,"J.Garoppolo",30,25,226,0,0,0,0,0,25,0,6
NA,"J.Garoppolo",8,4,48,0,0,0,0,0,4,0,7
NA,"J.Garoppolo",48,28,337,0,3,0,0,0,28,0,6
NA,"J.Garoppolo",5,2,21,0,0,0,0,0,2,0,5
NA,"J.Garoppolo",5,0,0,0,0,0,0,0,0,0,3
NA,"J.Garoppolo",23,9,83,0,2,0,0,0,9,0,8
NA,"J.Garoppolo",286,188,2574,0,12,0,0,0,188,6,47
NA,"J.Garoppolo",29,25,171,0,0,0,0,0,25,0,9
NA,"J.Garoppolo",58,38,493,0,4,0,0,0,38,0,13
NA,"J.Garoppolo",287,207,2417,0,10,0,0,0,207,4,48
NA,"J.Garoppolo",9,6,66,0,0,0,0,0,6,0,4
NA,"J.Garoppolo",33,24,173,0,1,0,0,0,24,1,12
NA,"J.Garoppolo",27,18,151,0,1,0,0,0,18,1,6
NA,"J.Garoppolo",68,42,446,0,1,0,0,0,42,1,24
NA,"J.Garoppolo",11,6,27,0,1,0,0,0,6,0,4
NA,"J.Garoppolo",34,25,291,0,2,0,0,0,25,0,5
NA,"J.Garoppolo",7,6,39,0,0,0,0,0,6,0,2
NA,"J.Garoppolo",25,19,146,0,0,0,0,0,19,1,17
NA,"J.Garoppolo",68,39,541,0,1,0,0,0,39,0,24
NA,"J.Garoppolo",81,64,739,0,0,0,0,0,64,0,36
NA,"J.Garoppolo",2,2,10,0,0,0,0,0,2,0,2
NA,"J.Garoppolo",21,18,115,0,1,0,0,0,18,0,12
NA,"J.Garoppolo",20,11,148,0,0,0,0,0,11,0,8
NA,"J.Garoppolo",12,8,127,0,1,0,0,0,8,0,5
NA,"J.Garoppolo",17,10,132,0,0,0,0,0,10,0,7
NA,"J.Garoppolo",25,15,143,0,1,0,0,0,15,0,10
NA,"J.Garoppolo",9,5,126,0,1,0,0,0,5,0,5
NA,"J.Garoppolo",12,6,89,0,0,0,0,0,6,0,8
NA,"J.Garoppolo",31,22,148,0,0,0,0,0,22,0,17
NA,"J.Garoppolo",4,1,17,0,1,0,0,0,1,0,4
NA,"J.Garoppolo",35,26,242,0,0,0,0,0,26,0,15
NA,"J.Garoppolo",1,1,6,0,0,0,0,0,1,0,1
NA,"J.Garoppolo",4,3,26,0,0,0,0,0,3,0,2
NA,"J.Garoppolo",18,7,70,0,2,0,0,0,7,0,9
NA,"J.Garoppolo",9,5,18,0,0,0,0,0,5,0,4
NA,"J.Garoppolo",2,0,0,0,0,0,0,0,0,0,2
NA,"J.Garoppolo",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Garoppolo",3,3,12,0,0,0,0,0,3,0,2
NA,"J.Garoppolo",146,0,0,0,0,36,157,0,0,10,59
NA,"J.Gillan",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Goff",1,1,8,0,0,0,0,0,1,0,1
NA,"J.Goff",2,1,2,0,0,0,0,0,1,0,2
NA,"J.Goff",418,296,3345,0,4,0,0,0,296,1,48
NA,"J.Goff",71,40,571,0,2,0,0,0,40,0,14
NA,"J.Goff",45,33,289,0,1,0,0,0,33,0,26
NA,"J.Goff",12,8,117,0,0,0,0,0,8,0,7
NA,"J.Goff",251,175,1942,0,4,0,0,0,175,3,32
NA,"J.Goff",18,17,184,0,0,0,0,0,17,0,13
NA,"J.Goff",49,27,431,0,1,0,0,0,27,0,11
NA,"J.Goff",5,4,43,0,0,0,0,0,4,0,3
NA,"J.Goff",29,19,181,0,1,0,0,0,19,0,14
NA,"J.Goff",31,22,162,0,1,0,0,0,22,0,14
NA,"J.Goff",1,1,8,0,0,0,0,0,1,0,1
NA,"J.Goff",7,5,58,0,1,0,0,0,5,0,6
NA,"J.Goff",1,1,4,0,0,0,0,0,1,0,1
NA,"J.Goff",135,99,654,0,1,0,0,0,99,2,25
NA,"J.Goff",2,0,0,0,0,0,0,0,0,0,1
NA,"J.Goff",113,73,775,0,3,0,0,0,73,1,27
NA,"J.Goff",8,6,64,0,0,0,0,0,6,0,4
NA,"J.Goff",8,3,9,0,0,0,0,0,3,0,7
NA,"J.Goff",84,62,401,0,0,0,0,0,62,0,18
NA,"J.Goff",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Goff",18,11,99,0,0,0,0,0,11,0,10
NA,"J.Goff",5,4,23,0,0,0,0,0,4,0,2
NA,"J.Goff",13,12,138,0,0,0,0,0,12,0,10
NA,"J.Goff",11,8,79,0,0,0,0,0,8,0,8
NA,"J.Goff",270,160,2263,0,4,1,0,0,160,3,67
NA,"J.Goff",81,50,488,0,2,0,0,0,50,1,29
NA,"J.Goff",16,12,73,0,0,0,0,0,12,0,9
NA,"J.Goff",17,7,60,0,1,0,0,0,7,0,8
NA,"J.Goff",168,122,1532,0,0,0,0,0,122,1,46
NA,"J.Goff",1,1,7,0,0,0,0,0,1,0,1
NA,"J.Goff",39,26,193,0,1,0,0,0,26,1,22
NA,"J.Goff",10,5,35,0,0,0,0,0,5,1,5
NA,"J.Goff",1,1,6,0,0,0,0,0,1,0,1
NA,"J.Goff",4,1,9,0,0,0,0,0,1,0,2
NA,"J.Goff",1,1,9,0,0,0,0,0,1,0,1
NA,"J.Goff",23,14,206,0,0,0,0,0,14,0,6
NA,"J.Goff",269,179,1981,0,10,0,0,0,179,1,32
NA,"J.Goff",138,96,911,0,3,0,0,0,96,1,20
NA,"J.Goff",18,10,82,0,0,0,0,0,10,0,10
NA,"J.Goff",18,8,64,0,1,0,0,0,8,0,6
NA,"J.Goff",1,1,-2,0,0,0,0,0,1,0,1
NA,"J.Goff",47,29,192,0,0,0,0,0,29,0,14
NA,"J.Goff",142,105,1173,0,1,0,0,0,105,0,30
NA,"J.Goff",112,74,846,0,3,0,0,0,74,0,18
NA,"J.Goff",20,12,179,0,1,0,0,0,12,0,10
NA,"J.Goff",3,2,14,0,0,0,0,0,2,0,1
NA,"J.Goff",28,19,205,0,2,0,0,0,19,0,12
NA,"J.Goff",1,1,8,0,0,0,0,0,1,0,1
NA,"J.Goff",262,0,0,0,0,67,330,0,0,25,83
NA,"J.Gordon",1,0,0,0,1,0,0,0,0,0,1
NA,"J.Hall",2,2,55,0,0,0,0,0,2,0,2
NA,"J.Hall",1,1,9,0,0,0,0,0,1,0,1
NA,"J.Hall",3,2,20,0,0,0,0,0,2,0,2
NA,"J.Hall",2,1,13,0,0,0,0,0,1,0,1
NA,"J.Hall",4,2,27,0,1,0,0,0,2,0,2
NA,"J.Hall",1,1,17,0,0,0,0,0,1,0,1
NA,"J.Hall",3,3,11,0,0,0,0,0,3,0,2
NA,"J.Hall",3,1,16,0,0,0,0,0,1,0,2
NA,"J.Hall",5,0,0,0,0,3,16,0,0,2,3
NA,"J.Hekker",0,0,0,0,0,0,0,0,0,0,1
NA,"J.Hekker",1,0,0,0,1,0,0,0,0,0,1
NA,"J.Hekker",1,1,2,0,0,0,0,0,1,0,1
NA,"J.Hekker",1,1,7,0,0,0,0,0,1,0,1
NA,"J.Hekker",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Hekker",1,1,5,0,0,0,0,0,1,0,1
NA,"J.Hekker",1,1,23,0,0,0,0,0,1,0,1
NA,"J.Herbert",320,249,1891,0,1,0,0,0,249,8,52
NA,"J.Herbert",8,4,61,0,0,0,0,0,4,0,4
NA,"J.Herbert",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Herbert",61,42,446,0,1,0,0,0,42,1,17
NA,"J.Herbert",13,12,44,0,0,0,0,0,12,0,9
NA,"J.Herbert",71,48,492,0,1,0,0,0,48,0,30
NA,"J.Herbert",17,7,110,0,0,0,0,0,7,0,8
NA,"J.Herbert",2,2,13,0,0,0,0,0,2,0,1
NA,"J.Herbert",127,88,877,0,2,0,0,0,88,3,27
NA,"J.Herbert",8,6,36,0,0,0,0,0,6,0,7
NA,"J.Herbert",81,51,523,0,1,0,0,0,51,0,13
NA,"J.Herbert",6,6,33,0,0,0,0,0,6,0,4
NA,"J.Herbert",79,44,536,0,2,0,0,0,44,0,16
NA,"J.Herbert",116,60,784,0,2,0,0,0,60,0,37
NA,"J.Herbert",3,3,0,0,0,0,0,0,3,0,3
NA,"J.Herbert",49,41,351,0,0,0,0,0,41,0,17
NA,"J.Herbert",66,50,321,0,0,0,0,0,50,0,33
NA,"J.Herbert",6,4,61,0,0,0,0,0,4,0,2
NA,"J.Herbert",192,121,1365,0,5,0,0,0,121,2,38
NA,"J.Herbert",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Herbert",516,350,3802,0,14,0,0,0,350,7,53
NA,"J.Herbert",27,20,99,0,0,0,0,0,20,0,6
NA,"J.Herbert",3,3,30,0,0,0,0,0,3,0,1
NA,"J.Herbert",11,7,73,0,0,0,0,0,7,0,5
NA,"J.Herbert",2,1,-1,0,0,0,0,0,1,0,2
NA,"J.Herbert",21,10,89,0,0,0,0,0,10,0,7
NA,"J.Herbert",304,182,2429,0,5,0,0,0,182,0,45
NA,"J.Herbert",45,26,253,0,1,0,0,0,26,0,13
NA,"J.Herbert",4,1,4,0,0,0,0,0,1,0,3
NA,"J.Herbert",29,23,269,0,1,0,0,0,23,0,15
NA,"J.Herbert",1,0,0,0,0,0,0,0,0,0,1
NA,"J.Herbert",13,9,53,0,1,0,0,0,9,0,6
